date,close,high,low,open,volume,short_ma,long_ma,signal,position_pct,cash,shares,portfolio_value,equity_pct,risk_budget,max_position_pct,signal_strength
2025-02-13,72.36044311523438,72.74591680738769,70.79877621115368,71.60926032553502,9739600,72.88676452636719,74.09665817260742,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-14,72.19241333007812,72.64707438732694,71.50053190663535,72.32090203945504,9254400,72.98214454650879,73.97706237792968,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-18,76.68961334228516,76.7785728702675,73.63547446399544,73.63547446399544,28252400,73.31572799682617,73.95195709228516,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-19,75.8890151977539,76.77857277213931,75.20701980058173,75.92855192782217,14184100,73.4941333770752,73.92052612304687,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-20,76.33380126953125,76.3733304605591,75.45412218152025,76.01751495528458,10689600,73.65178260803222,73.8938395690918,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-21,75.61226654052734,77.0849739342549,74.97969393352247,76.50182412564678,12823400,73.76100006103516,73.84659439086914,hold,0.0,9555.103454589844,0,9555.103454589844,0.0,0.02,1,0.0
2025-02-24,79.34839630126953,80.14899431147943,77.83615226382425,77.96464097507402,24553500,74.09260635375976,73.89878158569336,buy,0.9466896116126895,509.3862762451172,114,9555.103454589844,0.0,0.02,1,1.0
2025-02-25,80.77169036865234,81.00890320335577,79.1210715115384,79.37804894044208,15522500,74.39604377746582,73.99722579956055,hold,0.9475797613956497,509.3862762451172,114,9717.358978271484,0.9475797613956497,0.02,1,0.0
2025-02-26,80.22806549072266,81.48333207003712,79.901893147355,81.1472736596663,16058100,74.73110961914062,74.04308715820312,hold,0.9472433013194446,509.3862762451172,114,9655.3857421875,0.9472433013194446,0.02,1,0.0
2025-02-27,79.0914077758789,80.54435042590518,78.53790868667252,80.54435042590518,11651900,74.9011131286621,74.08380889892578,hold,0.9465256551035697,509.3862762451172,114,9525.806762695312,0.9465256551035697,0.02,1,0.0
2025-02-28,78.50826263427734,79.09141241736202,77.27276813703696,78.33035112504034,14113800,74.95547447204589,74.12690292358398,hold,0.9461498465235882,509.3862762451172,114,9459.328216552734,0.9461498465235882,0.02,1,0.0
2025-03-03,77.8923568725586,80.42551774726078,77.37578556183239,79.4619202760068,8628800,75.04971122741699,74.15866729736328,hold,0.9457471467299532,509.3862762451172,114,9389.114959716797,0.9457471467299532,0.02,1,0.0
2025-03-04,76.80955505371094,78.13077659105103,76.2731190706023,77.18704367336778,10034100,75.10512809753418,74.15296127319336,hold,0.9450243780535866,509.3862762451172,114,9265.675552368164,0.9450243780535866,0.02,1,0.0
2025-03-05,77.29631805419922,77.79301719620852,75.95523188657958,76.81949112212565,9853600,75.17845840454102,74.1787351989746,hold,0.9453516601850303,509.3862762451172,114,9321.166534423828,0.9453516601850303,0.02,1,0.0
2025-03-06,77.19697570800781,77.81288534036752,76.233378210214,76.233378210214,9623700,75.35307426452637,74.19856872558594,hold,0.945285182796677,509.3862762451172,114,9309.841506958008,0.945285182796677,0.02,1,0.0
2025-03-07,78.0711669921875,78.47846392390292,76.46186663318626,76.96850187684798,9294300,75.71125755310058,74.23904891967773,hold,0.9458646778875718,509.3862762451172,114,9409.499313354492,0.9458646778875718,0.02,1,0.0
2025-03-10,75.8956298828125,79.66061026233449,75.55787052751954,76.99830257666582,15822600,76.11188850402831,74.23957656860351,hold,0.9443991771165774,509.3862762451172,114,9161.488082885742,0.9443991771165774,0.02,1,0.0
2025-03-11,73.68034362792969,75.57773785240124,73.13397915827971,75.40886197518363,12837000,76.29006652832031,74.19520553588868,hold,0.9428230558696609,509.3862762451172,114,8908.945449829102,0.9428230558696609,0.02,1,0.0
2025-03-12,73.09424591064453,74.00817049238938,72.74655803487501,73.86909534208156,12304900,76.41917190551757,74.1361473083496,hold,0.9423910009937705,509.3862762451172,114,8842.130310058594,0.9423910009937705,0.02,1,0.0
2025-03-13,72.16044616699219,73.45186688590071,71.19684867997955,72.69688211581449,10195900,76.4561206817627,74.06869247436524,hold,0.9416889763525566,509.3862762451172,114,8735.677139282227,0.9416889763525566,0.02,1,0.0
2025-03-14,71.18692016601562,73.05450609334035,70.84916082972836,72.79622043371208,12183000,76.39744453430175,74.0167561340332,hold,0.940938634247439,509.3862762451172,114,8624.695175170898,0.940938634247439,0.02,1,0.0
2025-03-17,73.21344757080078,73.46179713186731,71.5544743218429,71.66374873503435,15996900,76.4484962463379,73.9851872253418,hold,0.9424794012741079,509.3862762451172,114,8855.719299316406,0.9424794012741079,0.02,1,0.0
2025-03-18,72.8260269165039,73.67042153436411,72.2399255576883,73.40219974922363,8972300,76.25531692504883,73.98540573120117,hold,0.9421910920450854,509.3862762451172,114,8811.553344726562,0.9421910920450854,0.02,1,0.0
2025-03-19,72.50813293457031,72.94523057050347,71.81275722197378,72.16044507827205,10830500,76.08627281188964,73.98638275146484,hold,0.9419523552904612,509.3862762451172,114,8775.313430786133,0.9419523552904612,0.02,1,0.0
2025-03-20,71.3855972290039,73.16378096557594,71.04783789058574,72.4385969247846,25202300,75.83886260986328,73.99080505371094,hold,0.9410933281921008,509.3862762451172,114,8647.344360351562,0.9410933281921008,0.02,1,0.0
2025-03-21,67.4914779663086,68.27626347510602,64.73976063331892,66.15038429666401,77287000,75.43282318115234,73.91556594848633,hold,0.9379055806789861,509.3862762451172,114,8203.414764404297,0.9379055806789861,0.02,1,0.0
2025-03-24,66.94510650634766,68.43520386009457,66.24973077287659,68.10738062330375,26552500,74.81265869140626,73.84521362304687,hold,0.9374305071615353,509.3862762451172,114,8141.12841796875,0.9374305071615353,0.02,1,0.0
2025-03-25,66.10072326660156,67.60075680981805,65.80270074735702,67.11398618978349,17394100,74.07911033630371,73.75975280761719,hold,0.9366818411303803,509.3862762451172,114,8044.868728637695,0.9366818411303803,0.02,1,0.0
2025-03-26,65.30599975585938,66.15038676448789,64.52121421778453,65.94177403852277,18688300,73.33300704956055,73.64100158691406,sell,0.0,7954.270248413086,0,7954.270248413086,0.9359606525379569,0.02,1,1.0
2025-03-27,65.36560821533203,66.65702139950898,64.85897298311782,65.06758570719963,16435800,72.6467170715332,73.54143157958984,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-03-28,62.87217712402344,65.42521036283372,62.723165868414206,65.42521036283372,19600300,71.8649127960205,73.39396957397462,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-03-31,63.06092071533203,63.56755594704909,62.23640213497865,62.42514643903217,17400000,71.12334098815919,73.24949172973633,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-01,64.33247375488281,64.72983457663487,62.882109408147336,63.40861306539586,13489500,70.49948692321777,73.13578231811523,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-02,64.5311508178711,64.96824848269242,63.736436747955544,63.87551189966645,11161400,69.86122856140136,72.9799871826172,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-03,55.213077545166016,58.292610659645156,55.034265553794846,55.99785929672429,71499500,68.76203365325928,72.62063240051269,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-04,56.87205123901367,58.82904705324507,52.15340943315665,52.86865740374146,67775700,67.70207786560059,72.2895150756836,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-07,55.24287796020508,56.80251292849869,53.04746871050689,55.03426523465301,45374400,66.66944026947021,71.94004722595214,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-08,52.9183235168457,58.38201371473518,52.02426360502204,58.38201371473518,30404300,65.63133926391602,71.50435485839844,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-09,58.928382873535156,59.15686401236468,52.13353880879544,52.92825663722714,44732500,64.92304611206055,71.21238754272461,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-10,54.04086685180664,56.87205037658213,51.934859812468545,56.85218195664344,53919800,64.01706714630127,70.77937812805176,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-11,54.03092956542969,54.66670383150909,52.511031473739024,54.04086566993855,22617100,63.159267616271975,70.31157600402832,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-14,55.04419708251953,56.31574563453225,54.309080707441176,55.272678226114714,28346600,62.25080509185791,69.89230751037597,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-15,54.4680290222168,55.024329628732175,53.812382525371675,54.319017765749514,15977100,61.33290519714355,69.46764373779297,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-16,53.196475982666016,54.78591546991126,52.98786325787255,54.35875391561208,19094900,60.36732234954834,69.01497901916504,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
2025-04-17,55.391883850097656,55.65016951301694,53.29581675994091,53.464692640722845,18935100,59.56763668060303,68.64872352600098,hold,0.0,7954.270248413086,0,7954.270248413086,0.0,0.02,1,0.0
